"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"349","Down",NA,"Cladocopium_Davies_comp116733_c0_seq1_Symbiont"
"350","Down",NA,"Cladocopium_Davies_comp116741_c0_seq1_Symbiont"
"351","Down",NA,"Cladocopium_Davies_comp116755_c0_seq1_Symbiont"
"352","Down",NA,"Cladocopium_Davies_comp116756_c0_seq1_Symbiont"
"353","Down",NA,"Cladocopium_Davies_comp116767_c0_seq1_Symbiont"
"354","Down",NA,"Cladocopium_Davies_comp116784_c0_seq1_Symbiont"
"355","Down",NA,"Cladocopium_Davies_comp116791_c0_seq1_Symbiont"
"356","Down",NA,"Cladocopium_Davies_comp116796_c0_seq1_Symbiont"
"357","Down",NA,"Cladocopium_Davies_comp116802_c0_seq1_Symbiont"
"358","Down",NA,"Cladocopium_Davies_comp116803_c0_seq1_Symbiont"
"359","Down",NA,"Cladocopium_Davies_comp116832_c0_seq1_Symbiont"
"360","Down",NA,"Cladocopium_Davies_comp116838_c0_seq1_Symbiont"
"361","Down",NA,"Cladocopium_Davies_comp116845_c0_seq1_Symbiont"
"362","Down",NA,"Cladocopium_Davies_comp116853_c0_seq1_Symbiont"
"363","Down",NA,"Cladocopium_Davies_comp116855_c0_seq1_Symbiont"
"364","Down",NA,"Cladocopium_Davies_comp116864_c0_seq1_Symbiont"
"365","Down",NA,"Cladocopium_Davies_comp116867_c0_seq1_Symbiont"
"366","Down",NA,"Cladocopium_Davies_comp116888_c0_seq1_Symbiont"
"367","Down",NA,"Cladocopium_Davies_comp116891_c0_seq1_Symbiont"
"368","Down",NA,"Cladocopium_Davies_comp116895_c0_seq1_Symbiont"
"369","Down",NA,"Cladocopium_Davies_comp116898_c0_seq1_Symbiont"
"370","Down",NA,"Cladocopium_Davies_comp116902_c0_seq2_Symbiont"
"371","Down",NA,"Cladocopium_Davies_comp116921_c0_seq1_Symbiont"
"372","Down",NA,"Cladocopium_Davies_comp116927_c0_seq1_Symbiont"
"373","Down",NA,"Cladocopium_Davies_comp116936_c0_seq1_Symbiont"
"374","Down",NA,"Cladocopium_Davies_comp116957_c0_seq1_Symbiont"
"375","Down",NA,"Cladocopium_Davies_comp116959_c0_seq1_Symbiont"
"376","Down",NA,"Cladocopium_Davies_comp116960_c0_seq1_Symbiont"
"377","Down",NA,"Cladocopium_Davies_comp116976_c0_seq1_Symbiont"
"378","Down",NA,"Cladocopium_Davies_comp116988_c0_seq1_Symbiont"
"379","Down",NA,"Cladocopium_Davies_comp116991_c0_seq1_Symbiont"
"380","Down",NA,"Cladocopium_Davies_comp116993_c0_seq1_Symbiont"
"381","Down",NA,"Cladocopium_Davies_comp117005_c0_seq1_Symbiont"
"382","Down",NA,"Cladocopium_Davies_comp117016_c0_seq1_Symbiont"
"383","Down",NA,"Cladocopium_Davies_comp117026_c0_seq1_Symbiont"
"384","Down",NA,"Cladocopium_Davies_comp117027_c0_seq1_Symbiont"
"385","Down",NA,"Cladocopium_Davies_comp117028_c0_seq1_Symbiont"
"386","Down",NA,"Cladocopium_Davies_comp117040_c0_seq1_Symbiont"
"387","Down",NA,"Cladocopium_Davies_comp117046_c0_seq1_Symbiont"
"388","Down",NA,"Cladocopium_Davies_comp117052_c0_seq1_Symbiont"
"389","Down",NA,"Cladocopium_Davies_comp117058_c0_seq1_Symbiont"
"390","Down",NA,"Cladocopium_Davies_comp117061_c0_seq1_Symbiont"
"391","Down",NA,"Cladocopium_Davies_comp117091_c0_seq1_Symbiont"
"392","Down",NA,"Cladocopium_Davies_comp117092_c0_seq1_Symbiont"
"393","Down",NA,"Cladocopium_Davies_comp117098_c0_seq2_Symbiont"
"394","Down",NA,"Cladocopium_Davies_comp117109_c0_seq1_Symbiont"
"395","Down",NA,"Cladocopium_Davies_comp117112_c0_seq1_Symbiont"
"396","Down",NA,"Cladocopium_Davies_comp117114_c0_seq1_Symbiont"
"397","Down",NA,"Cladocopium_Davies_comp117117_c0_seq1_Symbiont"
"398","Down",NA,"Cladocopium_Davies_comp117120_c0_seq1_Symbiont"
"399","Down",NA,"Cladocopium_Davies_comp117129_c0_seq1_Symbiont"
"400","Down",NA,"Cladocopium_Davies_comp117133_c0_seq1_Symbiont"
"401","Down",NA,"Cladocopium_Davies_comp117136_c0_seq1_Symbiont"
"402","Down",NA,"Cladocopium_Davies_comp117142_c0_seq2_Symbiont"
"403","Down",NA,"Cladocopium_Davies_comp117144_c0_seq2_Symbiont"
"404","Down",NA,"Cladocopium_Davies_comp117158_c0_seq1_Symbiont"
"405","Down",NA,"Cladocopium_Davies_comp117162_c0_seq1_Symbiont"
"406","Down",NA,"Cladocopium_Davies_comp117166_c0_seq1_Symbiont"
"407","Down",NA,"Cladocopium_Davies_comp117169_c0_seq1_Symbiont"
"408","Down",NA,"Cladocopium_Davies_comp117170_c0_seq1_Symbiont"
"409","Down",NA,"Cladocopium_Davies_comp117179_c0_seq2_Symbiont"
"410","Down",NA,"Cladocopium_Davies_comp117183_c0_seq1_Symbiont"
"411","Down",NA,"Cladocopium_Davies_comp117193_c0_seq1_Symbiont"
"412","Down",NA,"Cladocopium_Davies_comp117203_c0_seq1_Symbiont"
"413","Down",NA,"Cladocopium_Davies_comp117213_c0_seq1_Symbiont"
"414","Down",NA,"Cladocopium_Davies_comp117231_c0_seq2_Symbiont"
"415","Down",NA,"Cladocopium_Davies_comp117242_c0_seq1_Symbiont"
"416","Down",NA,"Cladocopium_Davies_comp117253_c0_seq1_Symbiont"
"417","Down",NA,"Cladocopium_Davies_comp117257_c0_seq1_Symbiont"
"418","Down",NA,"Cladocopium_Davies_comp117258_c0_seq1_Symbiont"
"419","Down",NA,"Cladocopium_Davies_comp117261_c0_seq1_Symbiont"
"420","Down",NA,"Cladocopium_Davies_comp117269_c0_seq1_Symbiont"
"421","Down",NA,"Cladocopium_Davies_comp117274_c0_seq1_Symbiont"
"422","Down",NA,"Cladocopium_Davies_comp117276_c0_seq1_Symbiont"
"423","Down",NA,"Cladocopium_Davies_comp117278_c0_seq1_Symbiont"
"424","Down",NA,"Cladocopium_Davies_comp117285_c0_seq1_Symbiont"
"425","Down",NA,"Cladocopium_Davies_comp117287_c0_seq1_Symbiont"
"426","Down",NA,"Cladocopium_Davies_comp117296_c0_seq1_Symbiont"
"427","Down",NA,"Cladocopium_Davies_comp117306_c0_seq1_Symbiont"
"428","Down",NA,"Cladocopium_Davies_comp117327_c0_seq1_Symbiont"
"429","Down",NA,"Cladocopium_Davies_comp117352_c0_seq1_Symbiont"
"430","Down",NA,"Cladocopium_Davies_comp117366_c0_seq1_Symbiont"
"431","Down",NA,"Cladocopium_Davies_comp117378_c0_seq1_Symbiont"
"432","Down",NA,"Cladocopium_Davies_comp117385_c0_seq1_Symbiont"
"433","Down",NA,"Cladocopium_Davies_comp117393_c1_seq1_Symbiont"
"434","Down",NA,"Cladocopium_Davies_comp117406_c0_seq2_Symbiont"
"435","Down",NA,"Cladocopium_Davies_comp117412_c0_seq1_Symbiont"
"436","Down",NA,"Cladocopium_Davies_comp117414_c0_seq1_Symbiont"
"437","Down",NA,"Cladocopium_Davies_comp117423_c0_seq1_Symbiont"
"438","Down",NA,"Cladocopium_Davies_comp117425_c0_seq1_Symbiont"
"439","Down",NA,"Cladocopium_Davies_comp117432_c0_seq1_Symbiont"
"440","Down",NA,"Cladocopium_Davies_comp117442_c0_seq1_Symbiont"
"441","Down",NA,"Cladocopium_Davies_comp117448_c0_seq1_Symbiont"
"442","Down",NA,"Cladocopium_Davies_comp117450_c0_seq1_Symbiont"
"443","Down",NA,"Cladocopium_Davies_comp117456_c0_seq1_Symbiont"
"444","Down",NA,"Cladocopium_Davies_comp117458_c0_seq1_Symbiont"
"445","Down",NA,"Cladocopium_Davies_comp117478_c0_seq2_Symbiont"
"446","Down",NA,"Cladocopium_Davies_comp117482_c0_seq1_Symbiont"
"447","Down",NA,"Cladocopium_Davies_comp117483_c0_seq1_Symbiont"
"448","Down",NA,"Cladocopium_Davies_comp117484_c0_seq1_Symbiont"
"449","Down",NA,"Cladocopium_Davies_comp117485_c0_seq1_Symbiont"
"450","Down",NA,"Cladocopium_Davies_comp117489_c0_seq1_Symbiont"
"451","Down",NA,"Cladocopium_Davies_comp117490_c0_seq1_Symbiont"
"452","Down",NA,"Cladocopium_Davies_comp117498_c0_seq1_Symbiont"
"453","Down",NA,"Cladocopium_Davies_comp117500_c0_seq1_Symbiont"
"454","Down",NA,"Cladocopium_Davies_comp117503_c0_seq1_Symbiont"
"455","Down",NA,"Cladocopium_Davies_comp117505_c0_seq1_Symbiont"
"456","Down",NA,"Cladocopium_Davies_comp117516_c0_seq1_Symbiont"
"457","Down",NA,"Cladocopium_Davies_comp117528_c0_seq1_Symbiont"
"458","Down",NA,"Cladocopium_Davies_comp117537_c0_seq1_Symbiont"
"459","Down",NA,"Cladocopium_Davies_comp117642_c0_seq1_Symbiont"
"460","Down",NA,"Cladocopium_Davies_comp117670_c0_seq1_Symbiont"
"461","Down",NA,"Cladocopium_Davies_comp117691_c0_seq1_Symbiont"
"462","Down",NA,"Cladocopium_Davies_comp117789_c0_seq1_Symbiont"
"463","Down",NA,"Cladocopium_Davies_comp117804_c0_seq2_Symbiont"
"464","Down",NA,"Cladocopium_Davies_comp117865_c0_seq1_Symbiont"
"465","Down",NA,"Cladocopium_Davies_comp117884_c0_seq1_Symbiont"
"466","Down",NA,"Cladocopium_Davies_comp117906_c0_seq1_Symbiont"
"467","Down",NA,"Cladocopium_Davies_comp118045_c0_seq1_Symbiont"
"468","Down",NA,"Cladocopium_Davies_comp118136_c0_seq1_Symbiont"
"469","Down",NA,"Cladocopium_Davies_comp118210_c0_seq1_Symbiont"
"470","Down",NA,"Cladocopium_Davies_comp118280_c0_seq1_Symbiont"
"471","Down",NA,"Cladocopium_Davies_comp118525_c0_seq2_Symbiont"
"472","Down",NA,"Cladocopium_Davies_comp118539_c0_seq1_Symbiont"
"473","Down",NA,"Cladocopium_Davies_comp118565_c0_seq1_Symbiont"
"474","Down",NA,"Cladocopium_Davies_comp118568_c0_seq1_Symbiont"
"475","Down",NA,"Cladocopium_Davies_comp118572_c0_seq1_Symbiont"
"476","Down",NA,"Cladocopium_Davies_comp118573_c0_seq1_Symbiont"
"477","Down",NA,"Cladocopium_Davies_comp118679_c0_seq1_Symbiont"
"478","Down",NA,"Cladocopium_Davies_comp118686_c0_seq1_Symbiont"
"479","Down",NA,"Cladocopium_Davies_comp118741_c0_seq1_Symbiont"
"480","Down",NA,"Cladocopium_Davies_comp118769_c0_seq1_Symbiont"
"481","Down",NA,"Cladocopium_Davies_comp118840_c0_seq2_Symbiont"
"482","Down",NA,"Cladocopium_Davies_comp118888_c0_seq1_Symbiont"
"483","Down",NA,"Cladocopium_Davies_comp118891_c0_seq4_Symbiont"
"484","Down",NA,"Cladocopium_Davies_comp118953_c0_seq2_Symbiont"
"485","Down",NA,"Cladocopium_Davies_comp118968_c1_seq1_Symbiont"
"486","Down",NA,"Cladocopium_Davies_comp118972_c0_seq1_Symbiont"
"487","Down",NA,"Cladocopium_Davies_comp118987_c0_seq1_Symbiont"
"488","Down",NA,"Cladocopium_Davies_comp119008_c0_seq1_Symbiont"
"489","Down",NA,"Cladocopium_Davies_comp119027_c0_seq1_Symbiont"
"490","Down",NA,"Cladocopium_Davies_comp119042_c0_seq1_Symbiont"
"491","Down",NA,"Cladocopium_Davies_comp119050_c0_seq1_Symbiont"
"492","Down",NA,"Cladocopium_Davies_comp119075_c0_seq1_Symbiont"
"493","Down",NA,"Cladocopium_Davies_comp119117_c0_seq1_Symbiont"
"494","Down",NA,"Cladocopium_Davies_comp119148_c0_seq1_Symbiont"
"495","Down",NA,"Cladocopium_Davies_comp119152_c0_seq2_Symbiont"
"496","Down",NA,"Cladocopium_Davies_comp119224_c0_seq2_Symbiont"
"497","Down",NA,"Cladocopium_Davies_comp119260_c0_seq1_Symbiont"
"498","Down",NA,"Cladocopium_Davies_comp119272_c0_seq1_Symbiont"
"499","Down",NA,"Cladocopium_Davies_comp119281_c0_seq1_Symbiont"
"500","Down",NA,"Cladocopium_Davies_comp119291_c0_seq1_Symbiont"
"501","Down",NA,"Cladocopium_Davies_comp119294_c0_seq1_Symbiont"
"502","Down",NA,"Cladocopium_Davies_comp119297_c0_seq2_Symbiont"
"503","Down",NA,"Cladocopium_Davies_comp119316_c0_seq1_Symbiont"
"504","Down",NA,"Cladocopium_Davies_comp119325_c0_seq1_Symbiont"
"505","Down",NA,"Cladocopium_Davies_comp119334_c0_seq2_Symbiont"
"506","Down",NA,"Cladocopium_Davies_comp119346_c0_seq1_Symbiont"
"507","Down",NA,"Cladocopium_Davies_comp119471_c0_seq1_Symbiont"
"508","Down",NA,"Cladocopium_Davies_comp119472_c0_seq1_Symbiont"
"509","Down",NA,"Cladocopium_Davies_comp119633_c0_seq1_Symbiont"
"510","Down",NA,"Cladocopium_Davies_comp119660_c0_seq1_Symbiont"
"511","Down",NA,"Cladocopium_Davies_comp119700_c0_seq1_Symbiont"
"512","Down",NA,"Cladocopium_Davies_comp119769_c1_seq1_Symbiont"
"513","Down",NA,"Cladocopium_Davies_comp119839_c0_seq1_Symbiont"
"514","Down",NA,"Cladocopium_Davies_comp119881_c0_seq1_Symbiont"
"515","Down",NA,"Cladocopium_Davies_comp119896_c0_seq1_Symbiont"
"516","Down",NA,"Cladocopium_Davies_comp119901_c0_seq1_Symbiont"
"517","Down",NA,"Cladocopium_Davies_comp119921_c0_seq1_Symbiont"
"518","Down",NA,"Cladocopium_Davies_comp120210_c0_seq2_Symbiont"
"519","Down",NA,"Cladocopium_Davies_comp120390_c0_seq1_Symbiont"
"520","Down",NA,"Cladocopium_Davies_comp120558_c0_seq3_Symbiont"
"521","Down",NA,"Cladocopium_Davies_comp121323_c0_seq1_Symbiont"
"522","Down",NA,"Cladocopium_Davies_comp121739_c0_seq1_Symbiont"
"523","Down",NA,"Cladocopium_Davies_comp122556_c1_seq1_Symbiont"
"524","Down",NA,"Cladocopium_Davies_comp123142_c0_seq1_Symbiont"
"525","Down",NA,"Cladocopium_Davies_comp123280_c0_seq2_Symbiont"
"526","Down",NA,"Cladocopium_Davies_comp123355_c0_seq2_Symbiont"
"527","Down",NA,"Cladocopium_Davies_comp123358_c0_seq2_Symbiont"
"528","Down",NA,"Cladocopium_Davies_comp123852_c0_seq1_Symbiont"
"529","Down",NA,"Cladocopium_Davies_comp124018_c0_seq1_Symbiont"
"530","Down",NA,"Cladocopium_Davies_comp124618_c0_seq1_Symbiont"
"531","Down",NA,"Cladocopium_Davies_comp124662_c0_seq1_Symbiont"
"532","Down",NA,"Cladocopium_Davies_comp124754_c0_seq3_Symbiont"
"533","Down",NA,"Cladocopium_Davies_comp125222_c1_seq1_Symbiont"
"534","Down",NA,"Cladocopium_Davies_comp152369_c0_seq1_Symbiont"
"535","Down",NA,"Cladocopium_Davies_comp152399_c0_seq1_Symbiont"
"536","Down",NA,"Cladocopium_Davies_comp152436_c0_seq1_Symbiont"
"537","Down",NA,"Cladocopium_Davies_comp152454_c0_seq1_Symbiont"
"538","Down",NA,"Cladocopium_Davies_comp152729_c0_seq2_Symbiont"
"539","Down",NA,"Cladocopium_Davies_comp152871_c0_seq1_Symbiont"
"540","Down",NA,"Cladocopium_Davies_comp152926_c0_seq1_Symbiont"
"541","Down",NA,"Cladocopium_Davies_comp152993_c0_seq1_Symbiont"
"542","Down",NA,"Cladocopium_Davies_comp153083_c0_seq1_Symbiont"
"543","Down",NA,"Cladocopium_Davies_comp153149_c0_seq1_Symbiont"
"544","Down",NA,"Cladocopium_Davies_comp153269_c0_seq1_Symbiont"
"545","Down",NA,"Cladocopium_Davies_comp153406_c0_seq1_Symbiont"
"546","Down",NA,"Cladocopium_Davies_comp153409_c0_seq1_Symbiont"
"547","Down",NA,"Cladocopium_Davies_comp153423_c0_seq1_Symbiont"
"548","Down",NA,"Cladocopium_Davies_comp153601_c0_seq1_Symbiont"
"549","Down",NA,"Cladocopium_Davies_comp153614_c0_seq1_Symbiont"
"550","Down",NA,"Cladocopium_Davies_comp153630_c0_seq2_Symbiont"
"551","Down",NA,"Cladocopium_Davies_comp153651_c0_seq2_Symbiont"
"552","Down",NA,"Cladocopium_Davies_comp153687_c0_seq1_Symbiont"
"553","Down",NA,"Cladocopium_Davies_comp153787_c0_seq1_Symbiont"
"554","Down",NA,"Cladocopium_Davies_comp153803_c1_seq1_Symbiont"
"555","Down",NA,"Cladocopium_Davies_comp153818_c1_seq1_Symbiont"
"556","Down",NA,"Cladocopium_Davies_comp153919_c0_seq3_Symbiont"
"557","Down",NA,"Cladocopium_Davies_comp153927_c0_seq1_Symbiont"
"558","Down",NA,"Cladocopium_Davies_comp153941_c0_seq6_Symbiont"
"559","Down",NA,"Cladocopium_Davies_comp153952_c0_seq1_Symbiont"
"560","Down",NA,"Cladocopium_Davies_comp154039_c0_seq1_Symbiont"
"561","Down",NA,"Cladocopium_Davies_comp154049_c0_seq1_Symbiont"
"562","Down",NA,"Cladocopium_Davies_comp154055_c0_seq1_Symbiont"
"563","Down",NA,"Cladocopium_Davies_comp154086_c0_seq1_Symbiont"
"564","Down",NA,"Cladocopium_Davies_comp154218_c1_seq1_Symbiont"
"565","Down",NA,"Cladocopium_Davies_comp154242_c0_seq1_Symbiont"
"566","Down",NA,"Cladocopium_Davies_comp154265_c0_seq1_Symbiont"
"567","Down",NA,"Cladocopium_Davies_comp154420_c0_seq1_Symbiont"
"568","Down",NA,"Cladocopium_Davies_comp154697_c0_seq1_Symbiont"
"569","Down",NA,"Cladocopium_Davies_comp154746_c0_seq1_Symbiont"
"570","Down",NA,"Cladocopium_Davies_comp154806_c0_seq1_Symbiont"
"571","Down",NA,"Cladocopium_Davies_comp154844_c0_seq1_Symbiont"
"572","Down",NA,"Cladocopium_Davies_comp155035_c0_seq1_Symbiont"
"573","Down",NA,"Cladocopium_Davies_comp155037_c0_seq1_Symbiont"
"574","Down",NA,"Cladocopium_Davies_comp155259_c0_seq1_Symbiont"
"575","Down",NA,"Cladocopium_Davies_comp155329_c0_seq1_Symbiont"
"576","Down",NA,"Cladocopium_Davies_comp155344_c0_seq1_Symbiont"
"577","Down",NA,"Cladocopium_Davies_comp155396_c0_seq1_Symbiont"
"578","Down",NA,"Cladocopium_Davies_comp155409_c0_seq4_Symbiont"
"579","Down",NA,"Cladocopium_Davies_comp155424_c0_seq1_Symbiont"
"580","Down",NA,"Cladocopium_Davies_comp155451_c0_seq1_Symbiont"
"581","Down",NA,"Cladocopium_Davies_comp155523_c0_seq1_Symbiont"
"582","Down",NA,"Cladocopium_Davies_comp155585_c0_seq1_Symbiont"
"583","Down",NA,"Cladocopium_Davies_comp155595_c0_seq1_Symbiont"
"584","Down",NA,"Cladocopium_Davies_comp155689_c0_seq1_Symbiont"
"585","Down",NA,"Cladocopium_Davies_comp155804_c0_seq2_Symbiont"
"586","Down",NA,"Cladocopium_Davies_comp155855_c0_seq1_Symbiont"
"587","Down",NA,"Cladocopium_Davies_comp155936_c0_seq1_Symbiont"
"588","Down",NA,"Cladocopium_Davies_comp155968_c0_seq1_Symbiont"
"589","Down",NA,"Cladocopium_Davies_comp155983_c0_seq1_Symbiont"
"590","Down",NA,"Cladocopium_Davies_comp156126_c0_seq1_Symbiont"
"591","Down",NA,"Cladocopium_Davies_comp156176_c0_seq1_Symbiont"
"592","Down",NA,"Cladocopium_Davies_comp156226_c0_seq1_Symbiont"
"593","Down",NA,"Cladocopium_Davies_comp156343_c0_seq1_Symbiont"
"594","Down",NA,"Cladocopium_Davies_comp156458_c0_seq1_Symbiont"
"595","Down",NA,"Cladocopium_Davies_comp156495_c0_seq2_Symbiont"
"596","Down",NA,"Cladocopium_Davies_comp156547_c0_seq1_Symbiont"
"597","Down",NA,"Cladocopium_Davies_comp156559_c0_seq2_Symbiont"
"598","Down",NA,"Cladocopium_Davies_comp156574_c0_seq1_Symbiont"
"599","Down",NA,"Cladocopium_Davies_comp156582_c0_seq1_Symbiont"
"600","Down",NA,"Cladocopium_Davies_comp156844_c0_seq1_Symbiont"
"601","Down",NA,"Cladocopium_Davies_comp156845_c0_seq1_Symbiont"
"602","Down",NA,"Cladocopium_Davies_comp156848_c0_seq1_Symbiont"
"603","Down",NA,"Cladocopium_Davies_comp156888_c0_seq2_Symbiont"
"604","Down",NA,"Cladocopium_Davies_comp156897_c0_seq1_Symbiont"
"605","Down",NA,"Cladocopium_Davies_comp156916_c0_seq1_Symbiont"
"606","Down",NA,"Cladocopium_Davies_comp156936_c0_seq1_Symbiont"
"607","Down",NA,"Cladocopium_Davies_comp157076_c0_seq3_Symbiont"
"608","Down",NA,"Cladocopium_Davies_comp157239_c1_seq1_Symbiont"
"609","Down",NA,"Cladocopium_Davies_comp157351_c0_seq1_Symbiont"
"610","Down",NA,"Cladocopium_Davies_comp157495_c0_seq1_Symbiont"
"611","Down",NA,"Cladocopium_Davies_comp157635_c0_seq2_Symbiont"
"612","Down",NA,"Cladocopium_Davies_comp157727_c0_seq1_Symbiont"
"613","Down",NA,"Cladocopium_Davies_comp157774_c0_seq1_Symbiont"
"614","Down",NA,"Cladocopium_Davies_comp157776_c0_seq1_Symbiont"
"615","Down",NA,"Cladocopium_Davies_comp157795_c0_seq1_Symbiont"
"616","Down",NA,"Cladocopium_Davies_comp157955_c0_seq1_Symbiont"
"617","Down",NA,"Cladocopium_Davies_comp157977_c0_seq1_Symbiont"
"618","Down",NA,"Cladocopium_Davies_comp157995_c0_seq3_Symbiont"
"619","Down",NA,"Cladocopium_Davies_comp158016_c0_seq1_Symbiont"
"620","Down",NA,"Cladocopium_Davies_comp158109_c0_seq1_Symbiont"
"621","Down",NA,"Cladocopium_Davies_comp158174_c0_seq1_Symbiont"
"622","Down",NA,"Cladocopium_Davies_comp158177_c0_seq2_Symbiont"
"623","Down",NA,"Cladocopium_Davies_comp158183_c0_seq1_Symbiont"
"624","Down",NA,"Cladocopium_Davies_comp158224_c0_seq1_Symbiont"
"625","Down",NA,"Cladocopium_Davies_comp158229_c0_seq1_Symbiont"
"626","Down",NA,"Cladocopium_Davies_comp158358_c0_seq1_Symbiont"
"627","Down",NA,"Cladocopium_Davies_comp158546_c0_seq1_Symbiont"
"628","Down",NA,"Cladocopium_Davies_comp158656_c0_seq1_Symbiont"
"629","Down",NA,"Cladocopium_Davies_comp158657_c0_seq1_Symbiont"
"630","Down",NA,"Cladocopium_Davies_comp158665_c0_seq1_Symbiont"
"631","Down",NA,"Cladocopium_Davies_comp158717_c0_seq1_Symbiont"
"632","Down",NA,"Cladocopium_Davies_comp158744_c0_seq1_Symbiont"
"633","Down",NA,"Cladocopium_Davies_comp158760_c0_seq1_Symbiont"
"634","Down",NA,"Cladocopium_Davies_comp158833_c0_seq1_Symbiont"
"635","Down",NA,"Cladocopium_Davies_comp159004_c0_seq1_Symbiont"
"636","Down",NA,"Cladocopium_Davies_comp159079_c0_seq1_Symbiont"
"637","Down",NA,"Cladocopium_Davies_comp159160_c0_seq1_Symbiont"
"638","Down",NA,"Cladocopium_Davies_comp159434_c0_seq1_Symbiont"
"639","Down",NA,"Cladocopium_Davies_comp159452_c0_seq1_Symbiont"
"640","Down",NA,"Cladocopium_Davies_comp159459_c0_seq2_Symbiont"
"641","Down",NA,"Cladocopium_Davies_comp159462_c0_seq1_Symbiont"
"642","Down",NA,"Cladocopium_Davies_comp159483_c0_seq1_Symbiont"
"643","Down",NA,"Cladocopium_Davies_comp159550_c0_seq1_Symbiont"
"644","Down",NA,"Cladocopium_Davies_comp159556_c0_seq1_Symbiont"
"645","Down",NA,"Cladocopium_Davies_comp159573_c0_seq1_Symbiont"
"646","Down",NA,"Cladocopium_Davies_comp159578_c0_seq1_Symbiont"
"647","Down",NA,"Cladocopium_Davies_comp159659_c0_seq2_Symbiont"
"648","Down",NA,"Cladocopium_Davies_comp159857_c0_seq1_Symbiont"
"649","Down",NA,"Cladocopium_Davies_comp159938_c0_seq1_Symbiont"
"650","Down",NA,"Cladocopium_Davies_comp159953_c0_seq1_Symbiont"
"651","Down",NA,"Cladocopium_Davies_comp159991_c0_seq1_Symbiont"
"652","Down",NA,"Cladocopium_Davies_comp160167_c0_seq2_Symbiont"
"653","Down",NA,"Cladocopium_Davies_comp160180_c0_seq1_Symbiont"
"654","Down",NA,"Cladocopium_Davies_comp160302_c0_seq1_Symbiont"
"655","Down",NA,"Cladocopium_Davies_comp160361_c0_seq1_Symbiont"
"656","Down",NA,"Cladocopium_Davies_comp160390_c0_seq1_Symbiont"
"657","Down",NA,"Cladocopium_Davies_comp160392_c0_seq1_Symbiont"
"658","Down",NA,"Cladocopium_Davies_comp160410_c0_seq1_Symbiont"
"659","Down",NA,"Cladocopium_Davies_comp160480_c0_seq1_Symbiont"
"660","Down",NA,"Cladocopium_Davies_comp160696_c0_seq1_Symbiont"
"661","Down",NA,"Cladocopium_Davies_comp160807_c0_seq1_Symbiont"
"662","Down",NA,"Cladocopium_Davies_comp160853_c0_seq2_Symbiont"
"663","Down",NA,"Cladocopium_Davies_comp160961_c0_seq2_Symbiont"
"664","Down",NA,"Cladocopium_Davies_comp160970_c0_seq1_Symbiont"
"665","Down",NA,"Cladocopium_Davies_comp161018_c0_seq1_Symbiont"
"666","Down",NA,"Cladocopium_Davies_comp161122_c1_seq1_Symbiont"
"667","Down",NA,"Cladocopium_Davies_comp161132_c0_seq1_Symbiont"
"668","Down",NA,"Cladocopium_Davies_comp161138_c0_seq1_Symbiont"
"669","Down",NA,"Cladocopium_Davies_comp161167_c0_seq1_Symbiont"
"670","Down",NA,"Cladocopium_Davies_comp161237_c0_seq3_Symbiont"
"671","Down",NA,"Cladocopium_Davies_comp161241_c0_seq1_Symbiont"
"672","Down",NA,"Cladocopium_Davies_comp161254_c0_seq1_Symbiont"
"673","Down",NA,"Cladocopium_Davies_comp161334_c0_seq1_Symbiont"
"674","Down",NA,"Cladocopium_Davies_comp161398_c0_seq1_Symbiont"
"675","Down",NA,"Cladocopium_Davies_comp161437_c0_seq1_Symbiont"
"676","Down",NA,"Cladocopium_Davies_comp161488_c0_seq1_Symbiont"
"677","Down",NA,"Cladocopium_Davies_comp161552_c0_seq4_Symbiont"
"678","Down",NA,"Cladocopium_Davies_comp161621_c0_seq1_Symbiont"
"679","Down",NA,"Cladocopium_Davies_comp161826_c0_seq1_Symbiont"
"680","Down",NA,"Cladocopium_Davies_comp161878_c0_seq1_Symbiont"
"681","Down",NA,"Cladocopium_Davies_comp161999_c0_seq1_Symbiont"
"682","Down",NA,"Cladocopium_Davies_comp162057_c0_seq1_Symbiont"
"683","Down",NA,"Cladocopium_Davies_comp162133_c0_seq1_Symbiont"
"684","Down",NA,"Cladocopium_Davies_comp162158_c0_seq1_Symbiont"
"685","Down",NA,"Cladocopium_Davies_comp162189_c0_seq1_Symbiont"
"686","Down",NA,"Cladocopium_Davies_comp162228_c0_seq2_Symbiont"
"687","Down",NA,"Cladocopium_Davies_comp162232_c0_seq1_Symbiont"
"688","Down",NA,"Cladocopium_Davies_comp162356_c0_seq1_Symbiont"
"689","Down",NA,"Cladocopium_Davies_comp162363_c0_seq1_Symbiont"
"690","Down",NA,"Cladocopium_Davies_comp162379_c0_seq1_Symbiont"
"691","Down",NA,"Cladocopium_Davies_comp162454_c0_seq2_Symbiont"
"692","Down",NA,"Cladocopium_Davies_comp162463_c0_seq1_Symbiont"
"693","Down",NA,"Cladocopium_Davies_comp162552_c0_seq1_Symbiont"
